"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.847244953E2,-2.567111731E0,1.507116318E0,8.200894356E0
1.847294873E2,-1.824753165E0,1.197083473E0,8.210898399E0
1.847344793E2,-1.032248616E0,1.261919022E0,8.075232506E0
1.847394714E2,3.924506903E-2,1.533745766E0,7.966106415E0
1.847444634E2,1.126476884E0,1.969227791E0,7.755229473E0
1.847494554E2,2.291931391E0,2.558568954E0,7.199994087E0
1.847544474E2,3.268141747E0,3.502445221E0,6.091552734E0
1.847594395E2,4.018152714E0,4.499131203E0,4.078279018E0
1.847644315E2,4.370899200E0,5.500571251E0,1.589334369E0
1.847694235E2,4.303622723E0,6.338885307E0,-9.785799384E-1
1.847744156E2,3.932207108E0,7.003753662E0,-2.959277868E0
1.847794076E2,3.549060822E0,6.958324432E0,-3.981996536E0
1.847843996E2,3.441780806E0,5.446922302E0,-4.105093002E0
1.847893917E2,2.896208525E0,3.695830345E0,-5.240157127E0
1.847943837E2,1.942829847E0,2.548229218E0,-6.486818790E0
1.847993757E2,1.251500130E0,1.454418182E0,-6.024199486E0
1.848043678E2,8.190551996E-1,3.332509995E-1,-4.920682907E0
1.848093598E2,2.967215776E-1,-7.531919479E-1,-3.677939892E0
1.848143518E2,-1.533204317E-1,-1.757400990E0,-2.452775002E0
1.848193439E2,-4.746291637E-1,-2.670109272E0,-1.612985253E0
1.848243359E2,-5.386891365E-1,-3.515233517E0,-1.030025959E0
1.848293279E2,-4.030878544E-1,-4.187376976E0,-6.907477379E-1
1.848343199E2,-2.110573053E-1,-4.738986492E0,-4.388710260E-1
1.848393120E2,-2.058879137E-1,-5.150773048E0,-2.181603909E-1
1.848443040E2,-2.388346195E-1,-5.566287041E0,-2.545118332E-4
1.848492960E2,-3.287429810E-1,-5.966331005E0,3.151341677E-1
1.848542881E2,-3.986730576E-1,-6.264868736E0,6.710555553E-1
1.848592801E2,-5.958671570E-1,-6.404568672E0,9.438810349E-1
1.848642721E2,-9.963227510E-1,-6.629563332E0,1.143985391E0
1.848692642E2,-1.303613067E0,-6.863346577E0,1.252840757E0
1.848742562E2,-1.584600806E0,-7.000712395E0,1.275846601E0
1.848792482E2,-1.796035528E0,-7.209125519E0,1.275511384E0
1.848842403E2,-2.057769299E0,-7.215915680E0,1.175371051E0
1.848892323E2,-2.154518127E0,-7.093020439E0,1.133291602E0
1.848942243E2,-2.134477139E0,-6.998434067E0,1.034476161E0
1.848992164E2,-2.041191339E0,-6.927388191E0,8.646707535E-1
1.849042084E2,-1.817894697E0,-6.865581512E0,6.190702915E-1
1.849092004E2,-1.460993052E0,-6.746160030E0,2.636510134E-1
1.849141924E2,-8.182020187E-1,-6.382664680E0,-1.737017632E-1
1.849191845E2,-1.816670895E-1,-5.985754013E0,-6.169831753E-1
1.849241765E2,4.388353825E-1,-5.541129589E0,-1.028294206E0
1.849291685E2,9.665372372E-1,-5.072834969E0,-1.269043922E0
1.849341606E2,1.564008951E0,-4.423254490E0,-1.434394360E0
1.849391526E2,2.102252960E0,-3.793528557E0,-1.533484578E0
1.849441446E2,2.456799507E0,-3.164645672E0,-1.580313683E0
1.849491367E2,2.933672905E0,-2.536710262E0,-1.675322413E0
1.849541287E2,3.389185190E0,-1.890624046E0,-1.698936105E0
1.849591207E2,3.818491936E0,-1.250363827E0,-1.593891859E0
1.849641128E2,4.163936138E0,-4.915866852E-1,-1.456576347E0
1.849691048E2,4.535893440E0,2.852792740E-1,-1.187137604E0
1.849740968E2,4.796498299E0,1.027832031E0,-8.574420214E-1
1.849790889E2,4.936991692E0,1.674185753E0,-5.013192892E-1
1.849840809E2,4.910119057E0,2.296286583E0,-1.137994528E-1
1.849890729E2,4.630183220E0,2.822447777E0,2.431632280E-1
1.849940649E2,4.331508636E0,3.257410049E0,6.130555868E-1
1.849990570E2,4.057170868E0,3.591649055E0,8.193662167E-1
1.850040490E2,3.654055834E0,3.863507271E0,8.816267252E-1
1.850090410E2,3.255788088E0,3.972566605E0,9.000786543E-1
1.850140331E2,2.953087568E0,3.880710602E0,8.987796307E-1
1.850190251E2,2.693104982E0,3.678990364E0,8.109374046E-1
1.850240171E2,2.403872490E0,3.396103859E0,5.557409525E-1
1.850290092E2,2.171132088E0,3.156305313E0,3.058644533E-1
1.850340012E2,2.114275217E0,2.911492348E0,1.387091875E-1
1.850389932E2,2.170683146E0,2.666226387E0,-2.565622330E-3
1.850439853E2,2.144258261E0,2.616417885E0,-4.040334225E-1
1.850489773E2,1.982214212E0,2.570327759E0,-8.832725286E-1
1.850539693E2,1.918855906E0,2.532597542E0,-1.296504974E0
1.850589614E2,1.810594916E0,2.531839371E0,-1.643568397E0
1.850639534E2,1.652780890E0,2.653991699E0,-1.900114775E0
1.850689454E2,1.570093393E0,2.865477562E0,-2.018276930E0
1.850739374E2,1.362334609E0,3.018096924E0,-1.973853588E0
1.850789295E2,9.771423340E-1,3.140671730E0,-1.843620777E0
1.850839215E2,6.491982937E-1,3.262079239E0,-1.585049391E0
1.850889135E2,2.830052376E-1,3.358624458E0,-1.131938100E0
1.850939056E2,-1.022818089E-1,3.459097862E0,-5.564987659E-1
1.850988976E2,-5.355999470E-1,3.620853424E0,6.439590454E-2
1.851038896E2,-7.876193523E-1,3.886846542E0,7.351205349E-1
1.851088817E2,-8.972742558E-1,4.280908585E0,1.454620957E0
1.851138737E2,-6.553342342E-1,4.644926071E0,2.345991373E0
1.851188657E2,-1.392645836E-1,4.696754456E0,3.226380825E0
1.851238578E2,2.824420929E-1,4.513457298E0,3.860744953E0
1.851288498E2,5.571844578E-1,4.267639160E0,4.286515236E0
1.851338418E2,5.942769051E-1,3.940511703E0,4.334920883E0
1.851388339E2,2.645258904E-1,3.561071396E0,4.138272285E0
1.851438259E2,-4.985554218E-1,3.220474243E0,3.805421114E0
1.851488179E2,-1.622346640E0,2.918904305E0,3.488834858E0
1.851538099E2,-2.871655703E0,2.723179817E0,3.299886942E0
1.851588020E2,-4.030287266E0,2.537406921E0,3.288727283E0
1.851637940E2,-5.030235291E0,2.270582199E0,3.400904655E0
1.851687860E2,-5.985383034E0,2.094724655E0,3.711647034E0
1.851737781E2,-6.852376461E0,1.985343933E0,4.032771111E0
1.851787701E2,-7.689034462E0,1.999396324E0,3.877814293E0
1.851837621E2,-8.596837997E0,2.151058197E0,2.958589554E0
1.851887542E2,-9.797451973E0,2.450035095E0,9.599859715E-1
1.851937462E2,-1.148542786E1,2.648097038E0,-3.050542355E0
1.851987382E2,-1.267477608E1,2.698384285E0,-6.654792309E0
1.852037303E2,-1.138542938E1,2.294999123E0,-6.091596603E0
1.852087223E2,-7.172549248E0,1.922289848E0,-4.816460133E0
1.852137143E2,-4.735103607E0,1.590263367E0,-3.821297169E0
1.852187064E2,-3.481444597E0,1.364859581E0,-2.792682648E0
1.852236984E2,-2.439335823E0,1.287835121E0,-1.993287206E0
1.852286904E2,-1.302967072E0,1.358275414E0,-1.597704887E0
1.852336824E2,-2.113811970E-1,1.528156281E0,-1.553758740E0
1.852386745E2,6.917085648E-1,1.477257729E0,-1.667424083E0
1.852436665E2,1.233796835E0,1.072398186E0,-1.410990834E0
1.852486585E2,1.528256774E0,4.766283035E-1,-9.074537754E-1
1.852536506E2,1.708197117E0,-2.809829712E-1,-4.273432493E-1
1.852586426E2,1.696080923E0,-1.023341179E0,9.480893612E-2
1.852636346E2,1.753887415E0,-1.803326607E0,4.622306824E-1
1.852686267E2,1.934175372E0,-2.453419209E0,7.321201563E-1
1.852736188E2,2.142061234E0,-3.116933823E0,9.091297388E-1
1.852786109E2,2.234663248E0,-3.626152515E0,1.030892253E0
1.852836030E2,2.183573961E0,-4.081616402E0,1.183329463E0
1.852885950E2,2.146475554E0,-4.430832386E0,1.308787942E0
1.852935871E2,2.200034380E0,-4.803031921E0,1.455253959E0
1.852985792E2,2.172453642E0,-5.193263531E0,1.517481089E0
1.853035713E2,2.059546709E0,-5.434073448E0,1.510428667E0
1.853085634E2,1.856729984E0,-5.587921619E0,1.420509219E0
1.853135555E2,1.668979406E0,-5.722067356E0,1.353576303E0
1.853185475E2,1.529480457E0,-5.707580090E0,1.190548658E0
1.853235396E2,1.466543436E0,-5.649988651E0,9.078770876E-1
1.853285317E2,1.494343758E0,-5.601931095E0,5.581048727E-1
1.853335238E2,1.493173599E0,-5.534696102E0,1.077821255E-1
1.853385159E2,1.415135622E0,-5.433919907E0,-4.050259590E-1
1.853435080E2,1.293547153E0,-5.247075558E0,-8.703601360E-1
1.853485000E2,1.109574914E0,-5.041206360E0,-1.244979620E0
1.853534921E2,9.306694269E-1,-4.806771278E0,-1.571516156E0
1.853584842E2,7.763259411E-1,-4.682537079E0,-1.806343079E0
1.853634763E2,6.895711422E-1,-4.687663078E0,-1.872269154E0
1.853684684E2,4.982771873E-1,-4.621290684E0,-1.936001301E0
1.853734605E2,3.453727961E-1,-4.483891010E0,-1.939198256E0
1.853784525E2,2.068979740E-1,-4.318760395E0,-2.048572779E0
1.853834446E2,5.400848389E-2,-4.135603428E0,-2.187165737E0
1.853884367E2,-2.702236176E-2,-3.915311813E0,-2.311704397E0
1.853934288E2,-9.369754791E-2,-3.643518448E0,-2.369909048E0
1.853984209E2,-1.459889412E-1,-3.344063282E0,-2.429357052E0
1.854034130E2,-1.024086475E-1,-3.007235527E0,-2.428460598E0
1.854084050E2,-1.160843372E-1,-2.718975067E0,-2.415938616E0
1.854133971E2,-5.296611786E-2,-2.440786839E0,-2.478619099E0
1.854183892E2,-1.340031624E-2,-2.071994781E0,-2.555155277E0
1.854233812E2,1.697754860E-2,-1.741674423E0,-2.641565561E0
1.854283732E2,-1.483941078E-2,-1.392351627E0,-2.724166632E0
1.854333653E2,-2.302002907E-2,-1.033579826E0,-2.808332205E0
1.854383573E2,6.390798092E-2,-6.127653122E-1,-2.879992485E0
1.854433493E2,1.789720058E-1,-1.968965530E-1,-2.910610199E0
1.854483414E2,3.894140720E-1,1.519479752E-1,-2.962516546E0
1.854533334E2,4.704952240E-1,5.055980682E-1,-3.088225126E0
1.854583254E2,5.802650452E-1,8.592596054E-1,-3.263642788E0
1.854633174E2,7.086664438E-1,1.308475494E0,-3.383441448E0
1.854683095E2,9.843428135E-1,1.585158348E0,-3.523913622E0
1.854733015E2,1.354777455E0,1.756466866E0,-3.550744534E0
1.854782935E2,1.614733934E0,1.884779930E0,-3.526071072E0
1.854832856E2,1.726296782E0,1.903162956E0,-3.425645351E0
1.854882776E2,1.708687425E0,1.983914375E0,-3.254404306E0
1.854932696E2,1.623906612E0,2.165057182E0,-3.031075716E0
1.854982617E2,1.553670406E0,2.293425560E0,-2.779272556E0
1.855032537E2,1.321126461E0,2.287672997E0,-2.541375160E0
1.855082457E2,1.055502653E0,2.248312950E0,-2.336156845E0
1.855132378E2,7.803093195E-1,2.232637405E0,-2.158488512E0
1.855182298E2,6.384652853E-1,2.293070793E0,-2.036739111E0
1.855232218E2,6.342195272E-1,2.481945038E0,-2.008447647E0
1.855282139E2,7.287616730E-1,2.602912903E0,-2.187978745E0
1.855332059E2,7.402121425E-1,2.818723679E0,-2.498800755E0
1.855381979E2,7.929300070E-1,3.019321442E0,-2.845367432E0
1.855431899E2,9.254016280E-1,3.133114815E0,-3.237505913E0
1.855481820E2,1.003852844E0,3.260787964E0,-3.584756136E0
1.855531740E2,1.100879431E0,3.235232353E0,-3.931059837E0
1.855581660E2,9.976326823E-1,3.124020576E0,-4.124738693E0
1.855631581E2,5.327155590E-1,3.085582733E0,-4.077269554E0
1.855681501E2,-1.010161638E-1,3.110695839E0,-3.503756523E0
1.855731421E2,-8.362779617E-1,3.385848999E0,-2.496160984E0
1.855781342E2,-1.576779366E0,4.221528053E0,-1.288758278E0
1.855831262E2,-2.423412085E0,5.253044128E0,1.733484268E-1
1.855881182E2,-3.060045242E0,6.350606918E0,1.476423860E0
1.855931103E2,-3.726052523E0,7.303184509E0,2.704890728E0
1.855981023E2,-4.378235817E0,8.067477226E0,4.067023277E0
1.856030943E2,-4.681458473E0,8.509519577E0,5.406819820E0
1.856080864E2,-4.788525581E0,8.179989815E0,6.855107307E0
1.856130784E2,-4.537690163E0,7.161055565E0,8.086945534E0
1.856180704E2,-4.025719166E0,5.941471100E0,8.996814728E0
1.856230624E2,-3.358601093E0,4.828009605E0,9.376992226E0
1.856280545E2,-2.810499668E0,3.983572960E0,9.382570267E0
1.856330465E2,-2.148822784E0,3.389012337E0,9.216145515E0
1.856380385E2,-1.201964378E0,2.958331108E0,8.769635201E0
1.856430306E2,-3.331885338E-1,2.734840393E0,8.475600243E0
1.856480226E2,6.838097572E-1,2.489112854E0,8.384778023E0
1.856530146E2,1.142492771E0,2.164127350E0,8.007798195E0
1.856580067E2,1.403106689E0,1.855853081E0,7.645357609E0
1.856629987E2,1.293162942E0,1.502058029E0,7.110509872E0
1.856679907E2,1.309415460E0,1.160034180E0,6.723935127E0
1.856729828E2,1.532007217E0,8.056173325E-1,6.357176304E0
1.856779748E2,1.826275587E0,5.485429764E-1,5.691508293E0
1.856829668E2,1.990996599E0,4.745111465E-1,4.676580906E0
1.856879589E2,2.107114792E0,4.729404449E-1,3.300543070E0
1.856929509E2,2.332981586E0,5.339393616E-1,1.671239495E0
1.856979429E2,2.526353598E0,5.425977707E-1,-1.374711990E-1
1.857029349E2,2.412221670E0,4.655714035E-1,-1.817286134E0
1.857079270E2,1.575967789E0,3.551673889E-1,-2.790957928E0
1.857129190E2,5.349564552E-1,2.677860260E-1,-3.244645119E0
1.857179110E2,-4.064285755E-2,1.353263855E-1,-3.286696196E0
1.857229031E2,-7.019811869E-1,-1.144447327E-1,-4.248550892E0
1.857278951E2,-1.788311005E0,-4.661283493E-1,-7.190570831E0
1.857328871E2,-2.485820770E0,-9.803295135E-1,-8.269346237E0
1.857378792E2,-2.364095926E0,-1.680247784E0,-6.902154446E0
1.857428712E2,-1.844813943E0,-2.479678631E0,-5.506891251E0
1.857478632E2,-8.859503269E-1,-3.287734032E0,-3.926495552E0
1.857528553E2,6.794941425E-2,-3.956133842E0,-2.691686869E0
1.857578473E2,6.691476107E-1,-4.432306767E0,-1.882705569E0
1.857628393E2,8.043684959E-1,-4.769012928E0,-1.302205920E0
1.857678314E2,7.757494450E-1,-5.023908615E0,-7.768319845E-1
1.857728234E2,8.084762096E-1,-5.331096649E0,-3.581770658E-1
1.857778154E2,9.124270678E-1,-5.613997459E0,-6.461143494E-2
1.857828074E2,1.044774532E0,-5.805657864E0,2.142685652E-1
1.857877995E2,1.105181456E0,-5.839264393E0,4.358730316E-1
1.857927915E2,1.117696047E0,-5.820215702E0,5.189810991E-1
1.857977835E2,1.053675771E0,-5.844226360E0,5.450571775E-1
1.858027756E2,8.797183037E-1,-5.834702969E0,3.896460533E-1
1.858077676E2,5.812121630E-1,-5.829976559E0,6.679618359E-2
1.858127596E2,1.961266994E-1,-5.839646816E0,-3.425455093E-1
1.858177517E2,1.533746719E-3,-5.839848995E0,-5.899429321E-1
1.858227437E2,-1.688885689E-2,-5.825802326E0,-4.265565872E-1
1.858277357E2,7.442235947E-3,-5.687451839E0,-1.008243561E-1
1.858327278E2,-2.529215813E-2,-5.467893600E0,2.441160679E-1
1.858377198E2,-1.725165844E-1,-5.224587440E0,5.838468075E-1
1.858427118E2,-2.095379829E-1,-4.895375252E0,8.316341639E-1
1.858477039E2,-2.224960327E-1,-4.461135387E0,9.342589378E-1
1.858526959E2,-7.239556313E-2,-3.964916229E0,7.623534203E-1
1.858576879E2,8.336758614E-2,-3.430529118E0,4.069603682E-1
1.858626799E2,1.826295853E-1,-2.934511185E0,-1.715493202E-2
1.858676720E2,4.215750694E-1,-2.357220173E0,-4.670578837E-1
1.858726640E2,8.046759367E-1,-1.698748112E0,-8.426802158E-1
1.858776560E2,1.360450983E0,-1.011776924E0,-1.149090171E0
1.858826481E2,1.916527748E0,-3.680992126E-1,-1.366995096E0
1.858876401E2,2.372040272E0,1.270036697E-1,-1.501133919E0
1.858926321E2,2.865714550E0,5.549592972E-1,-1.589493275E0
1.858976242E2,3.225150108E0,8.679609299E-1,-1.612787962E0
1.859026162E2,3.464519978E0,1.018227577E0,-1.556637287E0
1.859076082E2,3.688706398E0,1.230570793E0,-1.435155630E0
1.859126003E2,3.940849066E0,1.380550385E0,-1.233689785E0
1.859175923E2,4.091610432E0,1.515959740E0,-9.326765537E-1
1.859225843E2,4.126506805E0,1.674920082E0,-6.606866121E-1
1.859275764E2,4.222260475E0,1.938555717E0,-4.747834206E-1
1.859325684E2,4.278718472E0,2.211123466E0,-4.126234651E-1
1.859375604E2,4.219451904E0,2.420877457E0,-4.214666486E-1
1.859425524E2,4.073280334E0,2.510447502E0,-4.817094803E-1
1.859475445E2,3.806844234E0,2.628202438E0,-6.121745110E-1
1.859525365E2,3.472882748E0,2.769325256E0,-7.268179655E-1
1.859575285E2,3.119235516E0,2.876335144E0,-9.449412823E-1
1.859625206E2,2.808028460E0,2.968339920E0,-1.160924196E0
1.859675126E2,2.548942804E0,2.921024323E0,-1.460572362E0
1.859725046E2,2.246484280E0,2.863710403E0,-1.656986594E0
1.859774967E2,1.809708357E0,2.834596634E0,-1.817008972E0
1.859824887E2,1.372373462E0,2.737835884E0,-1.815795183E0
1.859874807E2,1.078105569E0,2.788660049E0,-1.633544922E0
1.859924728E2,7.019731998E-1,2.924628258E0,-1.523121476E0
1.859974648E2,4.590709209E-1,3.021202087E0,-1.321474791E0
1.860024568E2,2.056822777E-1,3.001936913E0,-9.714748859E-1
1.860074489E2,-4.405355453E-2,3.020001411E0,-5.929893255E-1
1.860124409E2,-4.099416733E-1,3.266637802E0,1.628720760E-1
1.860174329E2,-8.777737617E-1,3.473743439E0,1.060980678E0
1.860224249E2,-1.438247204E0,3.636548996E0,1.976541758E0
1.860274170E2,-1.866992950E0,3.912911415E0,2.822557211E0
1.860324090E2,-2.016127586E0,4.714120865E0,3.611776352E0
1.860374010E2,-2.020582914E0,5.460851669E0,4.495334148E0
1.860423931E2,-1.651381969E0,5.909337997E0,5.007086277E0
1.860473851E2,-1.161334515E0,5.658727646E0,5.197921753E0
1.860523771E2,-1.056538582E0,4.925489426E0,5.339194298E0
1.860573692E2,-1.215720654E0,3.854070663E0,5.205346584E0
1.860623612E2,-2.134538889E0,2.904376984E0,4.810795784E0
1.860673532E2,-3.850504875E0,2.143056870E0,4.314434052E0
1.860723453E2,-5.683328629E0,1.579350471E0,4.062281609E0
1.860773373E2,-7.613705158E0,1.260691643E0,3.883743048E0
1.860823293E2,-9.310989380E0,1.306292534E0,3.695076942E0
1.860873214E2,-1.101461411E1,1.629413605E0,3.230997086E0
1.860923134E2,-1.239953899E1,1.995260239E0,1.861304879E0
1.860973054E2,-1.363816261E1,2.437687874E0,-1.178537846E0
1.861022974E2,-1.449276733E1,2.670056343E0,-4.509665966E0
1.861072895E2,-1.416674232E1,2.644716263E0,-6.012655735E0
1.861122815E2,-1.129365349E1,2.275590897E0,-5.645646572E0
1.861172735E2,-7.801220894E0,2.117989540E0,-5.104150295E0
1.861222656E2,-5.502587795E0,2.190157890E0,-4.289466381E0
1.861272576E2,-3.555659056E0,2.352157593E0,-3.113747597E0
1.861322496E2,-1.595925808E0,2.450506210E0,-2.065047264E0
1.861372417E2,1.627168655E-1,2.547776222E0,-1.200091839E0
1.861422337E2,1.228149414E0,2.505761147E0,-5.418085456E-1
1.861472257E2,1.600205898E0,2.267567635E0,-2.060170174E-1
1.861522178E2,1.483614445E0,1.800024986E0,-7.082879543E-3
1.861572098E2,1.489948750E0,1.093908310E0,2.509993315E-1
1.861622018E2,1.715105772E0,4.606847763E-1,5.837296247E-1
1.861671939E2,1.710100532E0,-6.119632721E-2,9.556815624E-1
1.861721859E2,1.729388595E0,-7.634639740E-1,1.304349184E0
1.861771779E2,1.749125481E0,-1.205967903E0,1.515708923E0
1.861821699E2,1.793461323E0,-1.599451542E0,1.470894814E0
1.861871620E2,1.766885281E0,-1.987013817E0,1.347859621E0
1.861921540E2,1.707669258E0,-2.383053780E0,1.180762053E0
1.861971460E2,1.620654345E0,-2.830641270E0,1.008877993E0
1.862021381E2,1.529692650E0,-3.372844696E0,9.100965261E-1
1.862071301E2,1.482449770E0,-3.890113354E0,8.763360977E-1
1.862121221E2,1.454893589E0,-4.320398331E0,7.891587615E-1
1.862171142E2,1.441819668E0,-4.716567516E0,6.876379251E-1
1.862221062E2,1.452440500E0,-5.088343620E0,5.626454949E-1
1.862270982E2,1.476823807E0,-5.517139435E0,4.619609118E-1
1.862320903E2,1.586504340E0,-5.907278538E0,3.950713277E-1
1.862370823E2,1.657020569E0,-6.273139000E0,3.617132902E-1
1.862420743E2,1.669114590E0,-6.662599564E0,3.712031245E-1
1.862470664E2,1.636864901E0,-6.975261688E0,3.802393675E-1
1.862520584E2,1.603259325E0,-7.273440361E0,4.130563140E-1
1.862570504E2,1.606499195E0,-7.485445976E0,4.841781259E-1
1.862620424E2,1.618020773E0,-7.573143005E0,4.698719382E-1
1.862670345E2,1.561419010E0,-7.584516048E0,4.853646159E-1
1.862720265E2,1.451368690E0,-7.481399536E0,4.833211303E-1
1.862770185E2,1.340554714E0,-7.249617577E0,4.209537506E-1
1.862820106E2,1.281465530E0,-6.994564056E0,2.216995955E-1
1.862870026E2,1.202665806E0,-6.711400509E0,-1.388716698E-2
1.862919946E2,1.200434208E0,-6.242216110E0,-2.378540635E-1
1.862969867E2,1.089001179E0,-5.740072727E0,-4.552065730E-1
1.863019787E2,8.973559141E-1,-5.200220108E0,-6.753922701E-1
1.863069707E2,7.358367443E-1,-4.708731174E0,-9.798167348E-1
1.863119628E2,4.468196630E-1,-4.217657089E0,-1.258611441E0
1.863169548E2,1.116675138E-1,-3.683972836E0,-1.569298744E0
1.863219469E2,-1.644277573E-1,-3.155512810E0,-1.902880549E0
1.863269390E2,-3.145422935E-1,-2.660919666E0,-2.192735910E0
1.863319311E2,-3.768022060E-1,-2.152202606E0,-2.482520819E0
1.863369232E2,-5.475065708E-1,-1.710643291E0,-2.734533787E0
1.863419153E2,-6.692664623E-1,-1.240575790E0,-2.920645714E0
1.863469073E2,-7.999205589E-1,-7.660102844E-1,-3.069796562E0
1.863518994E2,-8.344938755E-1,-3.969974518E-1,-3.162939548E0
1.863568915E2,-8.594484329E-1,-9.521675110E-2,-3.199957132E0
1.863618836E2,-8.704721928E-1,9.143638611E-2,-3.099145651E0
1.863668757E2,-7.914693356E-1,2.346668243E-1,-2.907729626E0
1.863718678E2,-6.995296478E-1,3.295946121E-1,-2.749703646E0
1.863768598E2,-4.418493509E-1,4.048967361E-1,-2.605606556E0
1.863818519E2,-9.977245331E-2,4.176034927E-1,-2.446803093E0
1.863868440E2,2.358757257E-1,4.347887039E-1,-2.330760479E0
1.863918361E2,4.409924746E-1,4.182863235E-1,-2.205165863E0
1.863968282E2,5.344057083E-1,4.684867859E-1,-2.055752277E0
1.864018203E2,7.218477726E-1,5.279283524E-1,-1.920910478E0
1.864068123E2,8.121649027E-1,6.110420227E-1,-1.686111927E0
1.864118044E2,9.105524421E-1,7.130184174E-1,-1.461630225E0
1.864167965E2,9.601919651E-1,8.100719452E-1,-1.156761765E0
1.864217886E2,8.898379207E-1,9.596700668E-1,-9.101536274E-1
1.864267807E2,7.812659740E-1,1.080497742E0,-6.881712079E-1
1.864317728E2,6.733540297E-1,1.220514297E0,-5.576260686E-1
1.864367648E2,4.560720921E-1,1.465771675E0,-5.901643634E-1
1.864417569E2,2.442235947E-1,1.706151009E0,-7.571153641E-1
1.864467490E2,1.333467960E-1,2.013398170E0,-9.054248333E-1
1.864517410E2,5.640947819E-2,2.344388008E0,-1.068551540E0
1.864567331E2,8.500063419E-2,2.789905548E0,-1.179279327E0
1.864617251E2,2.095456123E-1,3.263675690E0,-1.304145217E0
1.864667171E2,2.437621355E-1,3.803929329E0,-1.361462355E0
1.864717092E2,1.636369228E-1,4.357887268E0,-1.336667776E0
1.864767012E2,5.511140823E-2,4.944566727E0,-1.377833962E0
1.864816932E2,-9.146952629E-2,5.535213470E0,-1.446677923E0
1.864866853E2,-2.093956470E-1,6.091538429E0,-1.442911506E0
1.864916773E2,-3.894662857E-1,6.671007156E0,-1.371536613E0
1.864966693E2,-6.313790083E-1,7.240213394E0,-1.180449009E0
1.865016614E2,-8.485249281E-1,7.770614624E0,-8.224295378E-1
1.865066534E2,-1.121790051E0,8.439292908E0,-3.599659204E-1
1.865116454E2,-1.345687389E0,8.873028755E0,2.501541376E-1
1.865166374E2,-1.572688222E0,9.091122627E0,9.752155542E-1
1.865216295E2,-1.774001837E0,8.998004913E0,1.749364376E0
1.865266215E2,-1.854000330E0,8.483856201E0,2.478207111E0
1.865316135E2,-1.855992913E0,7.539434433E0,3.052901745E0
1.865366056E2,-1.814515471E0,6.356281281E0,3.417127132E0
1.865415976E2,-1.519789219E0,5.154575348E0,3.604812145E0
1.865465896E2,-1.148763418E0,3.891371727E0,3.558712482E0
